id,h00,h01,h02,h03,h04,h05,h06,h07,h08,h09,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,country,city,category
14300,0,0,0,0,0,0,0,0,44,75,54,48,58,39,0,0,0,0,0,0,0,0,0,0,1,4,1
14301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1
14302,57,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,25,31,31,42,63,72,1,4,1
14303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,26,31,23,20,22,11,1,4,1
14304,72,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,31,41,45,55,75,1,4,1
14305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,22,30,33,30,1,4,1
14306,59,35,0,0,0,0,0,0,0,0,0,16,27,37,42,46,51,60,66,65.625,0,69,72,72,1,4,1
14307,0,0,0,0,0,0,0,0,0,0,0,14,29,43,44,38,35,43,53,55,47,33,20,11,1,4,1
14308,69,54,35,18,0,0,0,0,0,0,0,0,0,0,15,24,34,45,55.434783,0,54,63,72,75,1,4,1
14309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,25,33,37,38,38,35,26,17,8,1,4,1
14310,56,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,19,28,44,63,75,72,1,4,1
14311,32,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,17,25,25,24,31,41,43,1,4,1
14312,60,34,0,0,0,0,0,0,0,0,0,0,4,9,15,22,27,30,32,38,51,65,72,72,1,4,1
14313,13,8,0,0,0,0,0,0,0,0,0,0,5,9,14,20,26,30,34,35,32,29,23,18,1,4,1
14314,48,0,0,0,0,0,0,0,0,0,0,0,0,2,8,18,24,21,16,20,32,39,39,46,1,4,1
14315,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,23,36,42,38,34,40,44,31,0,1,4,1
14316,0,0,0,0,0,0,0,0,0,0,0,21,30,32,26,21,28,48,59,51,45,57,69,61,1,4,1
14317,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,26,31,31,35,38,44,48,48,38,1,4,1
14318,0,0,0,0,0,0,0,0,0,0,0,18,30,40,45,40,31,27,39,57,52,27,0,0,1,4,1
14319,0,0,0,0,0,0,0,0,0,0,0,15,35,56,57,39,23,26,45,62,56,33,0,0,1,4,1
14320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,46,66,74,64,0,0,1,4,1
14321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,52,71,69,48,0,0,1,4,1
14322,29,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,27,33,39,43,44,40,1,4,1
14323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,32,35,30,20,9,3,1,4,1
14324,19,47,75,55,0,0,0,0,0,0,0,3,4,6,6,5,4,4,6,5.769231,0,8,10,12,1,4,1
14325,0,0,0,0,0,0,0,0,0,0,0,2,3,4,6,8,9,10,10,10,0,0,0,0,1,4,1
14326,36,20,0,0,0,0,0,0,0,0,0,6,12,18,25,30,34,38,42,46,45,44,45,45,1,4,1
14327,14,8,0,0,0,0,0,0,0,0,0,7,12,17,22,26,28,28,26,26,27,28,26,20,1,4,1
14328,0,0,0,0,0,0,0,0,0,0,0,8,13,15,17,23,38,51,48,6.0,0,35,22,13,1,4,1
14329,0,0,0,0,0,0,0,0,0,0,0,18,26,28,24,19,19,21,23,24,26,26,0,0,1,4,1
14330,48,31,0,0,0,0,0,0,0,5,7,9,13,17,22,27,31,33,35,38,45,54,63,63,1,4,1
14331,42,23,0,0,0,0,0,0,0,0,8,11,14,17,20,23,26,27,27,27,27,34,47,54,1,4,1
14332,61,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,16,31,50,65,69,1,4,1
14333,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15,18,18,20,28,1,4,1
14334,21,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,27,47,66,75,69,53,35,1,4,1
14335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,14,17,14,11,0,0,0,1,4,1
14336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,32,46,47,33,0,0,1,4,1
14337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,19,22,19,0,0,0,1,4,1
14338,0,0,0,0,0,0,0,0,0,0,0,8,18,33,48,56,53,50,59,75,69,40,0,0,1,4,1
14339,0,0,0,0,0,0,0,0,0,0,0,0,23,42,56,61,57,55,58,58,47,0,0,0,1,4,1
14340,51,51,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,36,1,4,1
14341,69,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,49,1,4,1
14342,0,0,0,0,0,0,0,0,0,0,0,21,31,37,41,47,54,56,12.6,0,50,38,25,15,1,4,1
14343,0,0,0,0,0,0,0,0,0,0,0,61,73,45,29,31,35,35,29,20,11,0,0,0,1,4,1
14344,75,52,0,0,0,0,0,0,0,0,1,8,17,26,37,45,52,57,54,52,45,45,57,72,1,4,1
14345,17,2,0,0,0,0,0,0,0,0,13,22,31,41,48,53,55,53,46,38,31,29,35,33,1,4,1
14346,44,66,75,57,0,0,0,0,0,0,0,0,0,0,0,0,2,4,7.826087,0,8,12,18,26,1,4,1
14347,27,22,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,7,10,14,20,26,26,26,1,4,1
14348,29,59,75,54,0,0,0,0,0,0,0,0,0,0,1,2,3,5,2.556818,0,6,6,6,11,1,4,1
14349,65,47,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,5,5,11,27,53,1,4,1
14350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,35,57,56,33,0,0,1,4,1
14351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1
14352,75,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,9,12,19,39,67,1,4,1
14353,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,5,4,5,8,8,1,4,1
14354,75,59,0,0,0,0,0,0,0,0,0,0,1,3,3,7,15,24,30,29,26,28,45,66,1,4,1
14355,13,10,0,0,0,0,0,0,0,0,0,0,1,2,3,5,7,10,13,15,17,18,18,16,1,4,1
14356,38,18,0,0,0,0,0,0,0,0,0,0,0,0,16,28,34,39,41,42,49,61,67,58,1,4,1
14357,21,12,0,0,0,0,0,0,0,0,0,0,0,0,14,25,38,44,44,37,31,29,30,28,1,4,1
14358,0,0,0,0,0,0,0,0,0,0,3,6,10,16,24,31,37,42,45,51,60,64,55,36,1,4,1
14359,0,0,0,0,0,0,0,0,0,0,11,17,20,24,33,46,56,53,41,32,34,39,32,16,1,4,1
14360,21,7,0,0,0,0,0,0,0,0,0,1,3,6,10,13,16,21,32,50,68,75,63,41,1,4,1
14361,0,0,0,0,0,0,0,0,0,0,0,2,5,8,14,20,22,20,15,15,23,30,23,11,1,4,1
14362,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,34,48,57,59,51,38,1,4,1
14363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1
14364,25,13,0,0,0,0,0,0,0,0,0,6,9,13,18,21,27,33,42,52,60,60,54,40,1,4,1
14365,7,1,0,0,0,0,0,0,0,0,0,2,4,5,10,21,41,56,52,33,20,20,21,16,1,4,1
14366,19,0,0,0,0,0,0,0,0,0,0,6,10,15,21,27,36,46,54,27.631579,0,54,46,33,1,4,1
14367,0,0,0,0,0,0,0,0,0,0,0,15,23,23,21,26,38,46,44,32,19,8,0,0,1,4,1
14368,0,0,0,0,0,0,0,0,0,0,0,6,10,13,15,18,25,37,20.833334,0,52,59,50,0,1,4,1
14369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1
14370,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,48,63,61,51,41,30,1,4,1
14371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,25,34,38,33,23,13,1,4,1
14372,0,0,0,0,0,0,0,0,0,0,0,3,18,39,45,33,24,34,55,69,75,63,36,0,1,4,1
14373,0,0,0,0,0,0,0,0,0,0,14,18,22,32,48,51,42,44,60,67,54,30,0,0,1,4,1
14374,43,27,0,0,0,0,0,0,3,3,4,5,6,6,8,10,14,19,24,30,33,38,45,49,1,4,1
14375,15,12,0,0,0,0,0,0,2,3,4,4,5,6,8,11,15,20,24,26,26,25,21,19,1,4,1
14376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,46,37,32,44,45,30,1,4,1
14377,0,0,0,0,0,0,0,0,0,0,0,38,59,54,32,0,0,0,0,0,0,0,0,0,1,4,1
14378,47,27,0,0,0,0,0,0,0,0,3,5,9,11,13,15,18,23,32,45,60,70,72,63,1,4,1
14379,7,1,0,0,0,0,0,0,0,0,1,3,10,18,26,32,35,32,28,24,23,23,22,15,1,4,1
14380,24,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,36,47,54,56,53,45,35,1,4,1
14381,0,0,0,0,0,0,0,0,0,0,0,0,6,11,17,23,26,25,22,16,10,0,0,0,1,4,1
14382,64,45,0,0,0,0,0,0,0,0,0,8,13,20,27,35,42,48,42.287233,0,55,65,73,75,1,4,1
14383,0,0,0,0,0,0,0,0,0,0,0,6,17,26,27,23,23,28,35,37,32,23,14,6,1,4,1
14384,75,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,33,63,1,4,1
14385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1
14386,69,42,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,7,10,14,19,31,54,75,1,4,1
14387,13,8,0,0,0,0,0,0,0,0,0,0,0,0,2,3,6,8,9,8,8,11,14,16,1,4,1
14388,68,54,37,22,0,0,0,0,0,6,18,31,42,47,51,53,52,52,34.821428,0,56,63,71,75,1,4,1
14389,0,0,0,0,0,0,0,0,0,14,23,32,41,46,47,44,41,38,35,33,31,28,23,18,1,4,1
14390,48,26,0,0,0,0,0,0,0,0,2,3,3,5,9,16,27,41,54,63,66,64,63,61,1,4,1
14391,5,2,0,0,0,0,0,0,0,0,2,2,3,5,8,13,18,22,22,20,17,14,11,8,1,4,1
14392,63,36,0,0,0,0,0,0,0,0,0,0,0,4,7,10,13,18,23,27,31,42,61,73,1,4,1
14393,17,11,0,0,0,0,0,0,0,0,0,0,0,2,5,8,13,18,25,29,32,31,28,23,1,4,1
14394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,55,69,75,66,49,30,1,4,1
14395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,47,59,61,52,36,21,1,4,1
14396,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,18,20,21,21,19,24,25,12,1,4,1
14397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,14,20,23,20,15,10,0,1,4,1
14398,75,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,68,1,4,1
14399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1
14400,0,0,0,0,0,0,0,0,0,0,0,0,9,25,41,45,45,54,64,68,59,43,25,11,1,4,1
14401,0,0,0,0,0,0,0,0,0,8,13,20,28,35,38,38,38,38,40,38,29,17,5,0,1,4,1
14402,0,0,0,0,0,0,0,0,0,0,0,46,61,67,62,0,0,45,54,61,56,40,0,0,1,4,1
14403,0,0,0,0,0,0,0,0,0,0,0,27,39,49,53,0,0,50,55,59,55,41,0,0,1,4,1
14404,0,0,0,0,0,0,0,0,0,0,0,25,59,75,63,54,59,67,67,60,47,0,0,0,1,4,1
14405,0,0,0,0,0,0,0,0,0,0,0,14,34,54,59,61,65,56,35,0,0,0,0,0,1,4,1
14406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,33,47,53,50,0,0,1,4,1
14407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1
14408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,41,60,68,0,0,0,1,4,1
14409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1
14410,55,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,34,51,66,75,1,4,1
14411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1
14412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,22,33,44,53,58,57,51,42,31,1,4,1
14413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,30,40,41,38,43,47,26,0,0,1,4,1
14414,0,0,0,0,0,0,0,0,0,0,18,33,48,57,59,56,57,66,75,75,63,44,24,0,1,4,1
14415,0,0,0,0,0,0,0,0,0,0,20,33,45,56,65,68,65,62,65,67,56,34,14,0,1,4,1
14416,33,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,29,47,62,70,64,50,1,4,1
14417,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,22,23,19,17,13,8,1,4,1
14418,63,75,63,36,0,0,0,0,0,0,0,0,0,0,0,0,4,10,9.090909,0,17,23,30,42,1,4,1
14419,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,8,14,17,14,10,11,1,4,1
14420,0,0,0,0,0,0,0,0,0,0,15,29,42,54,61,66,71,75,71,58,48.091029,0,39,0,1,4,1
14421,0,0,0,0,0,0,0,0,0,0,0,25,39,53,64,69,65,56,42,0,0,0,0,0,1,4,1
14422,63,57,42,25,0,0,0,0,0,2,3,6,10,16,24,31,38,42,45,52.678572,0,48,54,60,1,4,1
14423,14,7,0,0,0,0,0,0,0,0,1,3,8,14,20,25,27,27,28,31,35,36,32,23,1,4,1
14424,69,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,24,35,48,63,75,1,4,1
14425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,29,33,41,43,1,4,1
14426,30,0,0,0,0,0,0,0,0,0,0,5,7,13,23,38,53,60,56,18.75,0,43,34,35,1,4,1
14427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1
14428,26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,7,11,12,15,20,33,45,42,1,4,1
14429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1
14430,69,66,50,30,0,0,0,0,0,0,2,5,10,18,26,35,44,51,70.0,0,54,57,60,66,1,4,1
14431,9,5,0,0,0,0,0,0,0,1,3,5,10,17,25,34,40,43,41,37,32,26,20,14,1,4,1
14432,0,0,0,0,0,0,0,0,0,0,0,10,15,23,32,40,42,40,45,48,32,10,0,0,1,4,1
14433,0,0,0,0,0,0,0,0,0,0,0,6,14,23,31,30,26,27,32,29,14,0,0,0,1,4,1
14434,0,0,0,0,0,0,0,0,0,0,0,11,17,24,30,36,45,56,62,60,50,34,0,0,1,4,1
14435,0,0,0,0,0,0,0,0,0,0,0,20,25,21,12,10,24,47,46,25,13,10,0,0,1,4,1
14436,31,0,0,0,0,0,0,0,0,0,0,0,4,13,24,31,38,42,45,45,47,51,51,45,1,4,1
14437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,29,38,41,34,23,14,0,0,1,4,1
14438,0,0,0,0,0,0,0,0,0,0,0,0,15,31,53,72,75,0,0,0,0,0,0,0,1,4,1
14439,0,0,0,0,0,0,0,0,0,0,0,0,15,26,38,43,40,0,0,0,0,0,0,0,1,4,1
14440,0,0,0,0,0,0,0,0,0,0,0,14,33,51,54,46,44,51,61,63,54,38,21,0,1,4,1
14441,0,0,0,0,0,0,0,0,0,0,0,13,30,46,50,47,45,47,48,46,40,32,0,0,1,4,1
14442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,48,58,55,42,0,0,1,4,1
14443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1
14444,39,0,0,0,0,0,0,0,0,0,12,24,37,52,66,72,75,70,63,59,54,50,48,48,1,4,1
14445,11,0,0,0,0,0,0,0,0,0,6,13,24,38,48,53,50,44,35,31,29,26,24,17,1,4,1
14446,52,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,9,11,13,21,30,41,1,4,1
14447,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,8,11,11,8,12,1,4,1
14448,0,0,0,0,0,0,0,0,0,0,8,22,34,32,21,12,0,24,35,42,44,40,32,0,1,4,1
14449,0,0,0,0,0,0,0,0,0,0,11,33,44,31,13,8,11,16,18,18,17,12,0,0,1,4,1
14450,75,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,17,23,30,45,67,1,4,1
14451,68,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,22,26,26,23,28,51,1,4,1
14452,72,44,0,0,0,0,0,0,0,0,0,14,19,23,24,23,19,17,18,24,30,38,55,75,1,4,1
14453,0,0,0,0,0,0,0,0,0,0,0,6,11,17,21,18,12,8,6,5,4,3,2,0,1,4,1
14454,70,75,51,22,0,0,0,0,0,0,3,15,28,26,16,16,27,40,42.073171,0,47,45,42,51,1,4,1
14455,17,10,0,0,0,0,0,0,0,0,2,5,10,17,25,32,38,39,38,36,37,36,31,23,1,4,1
14456,61,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,16,21,31,55,1,4,1
14457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,13,14,23,29,1,4,1
14458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,24,51,64,48,0,0,1,4,1
14459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1
14460,36,20,0,0,0,0,0,0,0,0,0,0,0,0,6,15,24,32,35,37,48,60,64,55,1,4,1
14461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,17,23,29,34,41,47,44,29,1,4,1
14462,63,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,29,46,66.666667,0,62,70,70,1,4,1
14463,30,35,36,33,26,14,30,14,5,1,1,1,1,1,1,1,0,0,0,1,2,5,11,20,1,4,1
14464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,63,75,51,0,0,0,1,4,1
14465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1
14466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1
14467,0,0,0,0,0,0,0,0,0,0,0,0,0,12,15,23,29,27,17,8,0,0,0,0,1,4,1
14468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,64,75,49,0,0,1,4,1
14469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1
14470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,16,31,55,75,75,1,4,1
14471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1
14472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,22,35,39,34,29,29,18,1,4,1
14473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1
14474,0,0,0,0,0,0,0,0,0,0,0,19,24,24,21,0,0,27,38,47,48,42,29,0,1,4,1
14475,0,0,0,0,0,0,0,0,0,0,0,14,17,19,19,0,0,30,41,48,45,32,0,0,1,4,1
14476,0,0,0,0,0,0,0,0,0,0,0,3,6,8,10,13,18,25,28,3.688525,0,25,17,0,1,4,1
14477,0,0,0,0,0,0,0,0,0,0,11,16,20,21,20,20,26,41,60,75,0,0,0,0,1,4,1
14478,59,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,18,20,16,18,24,36,52,1,4,1
14479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,6,11,20,29,0,0,1,4,1
14480,0,0,0,0,0,0,0,0,0,0,0,0,3,11,20,27,30,41,57,72,70,56,36,18,1,4,1
14481,0,0,0,0,0,0,0,0,0,0,2,5,9,14,20,27,32,36,40,49,62,62,44,0,1,4,1
14482,75,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,33,66,1,4,1
14483,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,10,12,1,4,1
14484,63,42,0,0,0,0,0,0,0,0,0,0,0,0,0,10,31,37,31,21,26,48,63,75,1,4,1
14485,53,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,16,5,5,21,38,53,1,4,1
14486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,52,69,71,66,54,0,1,4,1
14487,0,0,0,0,0,0,0,0,0,0,17,30,36,30,0,0,0,18,26,28,23,0,0,0,1,4,1
14488,39,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,43,66,75,69,62,60,55,1,4,1
14489,25,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18,32,41,44,40,36,32,1,4,1
14490,43,0,0,0,0,0,0,0,0,0,0,31,42,42,33,0,0,22,32.327586,0,38,54,60,57,1,4,1
14491,0,0,0,0,0,0,0,0,0,0,0,37,56,59,44,0,0,14,26,37,39,29,0,0,1,4,1
14492,42,30,0,0,0,0,0,0,0,3,5,8,10,9,6,5,5,9,14,18,21,24,33,44,1,4,1
14493,75,59,0,0,0,0,0,0,0,0,2,4,6,9,11,11,9,8,9,16,25,32,30,43,1,4,1
14494,51,25,0,0,0,0,0,0,0,0,0,0,4,8,13,20,26,30,32,30,30,39,57,66,1,4,1
14495,19,10,0,0,0,0,0,0,0,0,0,0,6,8,12,16,20,23,23,20,15,12,16,21,1,4,1
14496,73,49,0,0,0,0,0,0,0,0,6,8,9,12,17,24,33,43,53,57,57,57,62,75,1,4,1
14497,38,30,0,0,0,0,0,0,0,0,6,8,10,14,19,25,32,35,36,34,31,30,33,38,1,4,1
14498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,50,59,61,56,45,0,1,4,1
14499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1
14500,75,49,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,8,9,10,12,21,42,70,1,4,1
14501,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,8,12,19,26,30,29,23,1,4,1
14502,15,8,0,0,0,0,0,0,0,0,0,0,0,1,4,8,12,17,20,23,24,26,25,21,1,4,1
14503,2,0,0,0,0,0,0,0,0,0,0,0,3,5,6,7,8,11,17,20,15,10,6,4,1,4,1
14504,57,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,25,37,37,29,29,44,1,4,1
14505,53,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,20,30,36,42,48,52,1,4,1
14506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,55,75,72,49,24,0,1,4,1
14507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,44,51,36,22,0,0,1,4,1
14508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,17,8,14,25,25,0,1,4,1
14509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1
14510,38,21,0,0,0,0,0,0,0,0,0,0,19,35,46,50,56,66,75,75,0,71,60,50,1,4,1
14511,1,0,0,0,0,0,0,0,0,0,0,0,8,22,38,45,42,36,35,35,29,20,10,4,1,4,1
14512,54,21,0,0,0,0,0,0,0,0,0,0,0,13,20,27,35,41,45,45,41,42,60,75,1,4,1
14513,6,3,0,0,0,0,0,0,0,0,0,0,0,11,23,35,41,41,36,32,28,23,17,11,1,4,1
14514,30,12,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18,32,40,46,56,69,69,54,1,4,1
14515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,19,20,14,12,14,12,8,1,4,1
14516,60,28,0,0,0,0,0,0,0,0,0,0,1,2,3,7,11,16,19,21,23,33,57,75,1,4,1
14517,5,2,0,0,0,0,0,0,0,0,0,0,2,5,7,8,11,11,11,11,9,8,8,8,1,4,1
14518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1
14519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1
14520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,23,44,47,29,0,0,1,4,1
14521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1
14522,51,21,0,0,0,0,0,0,0,0,0,3,10,18,19,18,19,31,46,54,53,58,72,75,1,4,1
14523,18,13,0,0,0,0,0,0,0,0,0,18,26,27,23,19,23,32,43,45,38,27,20,19,1,4,1
14524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,39,57,64,57,0,0,1,4,1
14525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,20,31,36,29,0,0,1,4,1
14526,36,0,0,0,0,0,0,0,0,0,9,21,36,44,39,31,30,39,53,32.432433,0,62,61,51,1,4,1
14527,0,0,0,0,0,0,0,0,0,0,13,23,33,39,39,34,29,34,48,59,53,32,0,0,1,4,1
14528,0,0,0,0,0,0,0,0,0,0,3,7,12,17,18,15,0,27,57,75,65,51,38,0,1,4,1
14529,0,0,0,0,0,0,0,0,0,0,3,10,19,26,25,20,0,26,40,51,51,40,24,0,1,4,1
14530,36,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,27,36,39,1,4,1
14531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1
14532,0,0,0,0,0,0,0,0,0,0,7,18,36,54,59,51,41,75,41,0,0,0,0,0,1,4,1
14533,0,0,0,0,0,0,0,0,0,0,36,26,13,15,26,31,28,20,0,0,0,0,0,0,1,4,1
14534,38,31,21,10,0,0,0,0,0,0,0,9,17,24,26,25,25,28,33,36,39,40,75,0,1,4,1
14535,5,2,0,0,0,0,0,0,0,0,0,5,11,19,24,29,32,34,36,36,33,26,18,11,1,4,1
14536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,27,49,62,52,30,0,1,4,1
14537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1
14538,0,0,0,0,0,0,0,0,0,0,36,54,66,67,57,0,0,0,0,0,0,0,0,0,1,4,1
14539,0,0,0,0,0,0,0,0,0,0,31,49,59,56,46,34,26,23,21,18,15,11,0,0,1,4,1
14540,46,33,0,0,0,0,0,0,0,0,0,2,6,10,16,24,30,33,33,35,41,50,54,51,1,4,1
14541,18,11,0,0,0,0,0,0,0,0,0,2,8,18,20,18,20,26,28,24,18,17,20,23,1,4,1
14542,75,55,0,0,0,0,0,0,0,0,0,6,8,9,9,13,18,27,38,45,46,46,54,69,1,4,1
